date,group,group_return,group_count,long_short_return
2020-01-14,5,0.019880507186543023,8,-0.003431868560120635
2020-01-15,1,0.02124396312265027,8,0.0030334500494293565
2020-01-15,2,0.004605366031012734,8,0.0030334500494293565
2020-01-15,3,0.019714863396283255,8,0.0030334500494293565
2020-01-15,4,0.0072332682718215385,8,0.0030334500494293565
2020-01-15,5,0.018210513073220913,8,0.0030334500494293565
2020-01-16,1,-0.006539179472977094,8,0.00019195804940144723
2020-01-16,2,-0.01045883796689169,8,0.00019195804940144723
2020-01-16,3,0.0047244316585990515,8,0.00019195804940144723
2020-01-16,4,-0.00596644772349314,8,0.00019195804940144723
2020-01-16,5,-0.006731137522378541,8,0.00019195804940144723
2020-01-17,1,-0.03554567322924547,8,-0.012653020279968091
2020-01-17,2,-0.023031330311411913,8,-0.012653020279968091
2020-01-17,3,-0.032312145749202326,8,-0.012653020279968091
2020-01-17,4,-0.011997688094452702,8,-0.012653020279968091
2020-01-17,5,-0.02289265294927738,8,-0.012653020279968091
2020-01-21,1,-0.012972508824486015,8,-0.0009926791657786371
2020-01-21,2,-0.014374340155984405,8,-0.0009926791657786371
2020-01-21,3,-0.017068650889113746,8,-0.0009926791657786371
2020-01-21,4,-0.01118898139444667,8,-0.0009926791657786371
2020-01-21,5,-0.011979829658707378,8,-0.0009926791657786371
2020-01-22,1,-0.015337139998293142,8,-0.0006306348970893799
2020-01-22,2,-0.013131922485734901,8,-0.0006306348970893799
2020-01-22,3,-0.02043196656564611,8,-0.0006306348970893799
2020-01-22,4,-0.013017010116592773,8,-0.0006306348970893799
2020-01-22,5,-0.014706505101203762,8,-0.0006306348970893799
2020-01-23,1,-0.01912484001301723,8,-0.01174696764030704
2020-01-23,2,0.002639694363348155,8,-0.01174696764030704
2020-01-23,3,-0.015818223628127043,8,-0.01174696764030704
2020-01-23,4,-0.008525327589030351,8,-0.01174696764030704
2020-01-23,5,-0.00737787237271019,8,-0.01174696764030704
2020-01-24,1,-0.024716789295937555,8,-0.012384703237685826
2020-01-24,2,-0.006812322816022051,8,-0.012384703237685826
2020-01-24,3,-0.038407700954040905,8,-0.012384703237685826
2020-01-24,4,-0.01582234214070627,8,-0.012384703237685826
2020-01-24,5,-0.012332086058251729,8,-0.012384703237685826
2020-01-27,1,0.00890384949438576,8,-0.0068384227839308614
2020-01-27,2,0.03699304323720767,8,-0.0068384227839308614
2020-01-27,3,-0.005218896868863038,8,-0.0068384227839308614
2020-01-27,4,-0.0032554450327918344,8,-0.0068384227839308614
2020-01-27,5,0.01574227227831662,8,-0.0068384227839308614
2020-01-28,1,0.005382947468646468,8,-0.01680088866402947
2020-01-28,2,0.05329918654672758,8,-0.01680088866402947
2020-01-28,3,0.0010182528774686367,8,-0.01680088866402947
2020-01-28,4,0.006288335838816772,8,-0.01680088866402947
2020-01-28,5,0.022183836132675938,8,-0.01680088866402947
2020-01-29,1,0.015398357572124072,8,-0.017211458052081186
2020-01-29,2,0.03831896156069696,8,-0.017211458052081186
2020-01-29,3,0.024481382298129517,8,-0.017211458052081186
2020-01-29,4,0.016960355748522324,8,-0.017211458052081186
2020-01-29,5,0.03260981562420526,8,-0.017211458052081186
2020-01-30,1,0.023553603188472966,8,-0.0023735374621878247
2020-01-30,2,0.01692501715862392,8,-0.0023735374621878247
2020-01-30,3,0.014847715531476485,8,-0.0023735374621878247
2020-01-30,4,0.016917368662456703,8,-0.0023735374621878247
2020-01-30,5,0.02592714065066079,8,-0.0023735374621878247
2020-01-31,1,0.0506186537161217,8,0.0018858099656213212
2020-01-31,2,0.029511935978756926,8,0.0018858099656213212
2020-01-31,3,0.033536830122920885,8,0.0018858099656213212
2020-01-31,4,0.016615318770072454,8,0.0018858099656213212
2020-01-31,5,0.04873284375050038,9,0.0018858099656213212
2020-02-03,1,0.03553991658458269,8,-0.017474745040162054
2020-02-03,2,0.025464828094437286,8,-0.017474745040162054
2020-02-03,3,0.03653464860768521,8,-0.017474745040162054
2020-02-03,4,0.010752958950578748,8,-0.017474745040162054
2020-02-03,5,0.05301466162474475,9,-0.017474745040162054
2020-02-04,1,0.011651144180061926,8,-0.029527831970762655
2020-02-04,2,0.013333258483847782,8,-0.029527831970762655
2020-02-04,3,0.009522734546696943,8,-0.029527831970762655
2020-02-04,4,0.016205131242176804,8,-0.029527831970762655
2020-02-04,5,0.04117897615082458,9,-0.029527831970762655
2020-02-05,1,0.03527217853880987,8,0.008378378189764817
2020-02-05,2,0.010619336712076669,8,0.008378378189764817
2020-02-05,3,0.0023348434928956996,8,0.008378378189764817
2020-02-05,4,0.015040517888306945,8,0.008378378189764817
2020-02-05,5,0.026893800349045056,9,0.008378378189764817
2020-02-06,1,0.02869301995857619,8,0.00268668261777295
2020-02-06,2,0.006202637583243256,8,0.00268668261777295
2020-02-06,3,0.008482852251796541,8,0.00268668261777295
2020-02-06,4,0.006675646720122885,8,0.00268668261777295
2020-02-06,5,0.02600633734080324,9,0.00268668261777295
2020-02-07,1,0.0386374820401125,8,0.009712169962175176
2020-02-07,2,0.01822946855559407,8,0.009712169962175176
2020-02-07,3,0.01128553792952161,8,0.009712169962175176
2020-02-07,4,0.012403076661612555,8,0.009712169962175176
2020-02-07,5,0.02892531207793732,9,0.009712169962175176
2020-02-10,1,0.03590776619042564,8,0.027585646487575537
2020-02-10,2,0.0004050928286515043,8,0.027585646487575537
2020-02-10,3,0.00614351674586415,8,0.027585646487575537
2020-02-10,4,0.011108044222372354,8,0.027585646487575537
2020-02-10,5,0.008322119702850104,9,0.027585646487575537
2020-02-11,1,0.052478147815575624,8,0.047014148252129774
2020-02-11,2,0.010281773188195259,8,0.047014148252129774
2020-02-11,3,0.0159715442825987,8,0.047014148252129774
2020-02-11,4,0.01088783966918598,8,0.047014148252129774
2020-02-11,5,0.005463999563445849,9,0.047014148252129774
2020-02-12,1,0.025550243308386233,8,0.024715635498636392
2020-02-12,2,-0.003271356672385109,8,0.024715635498636392
2020-02-12,3,0.004282508622814388,8,0.024715635498636392
2020-02-12,4,-0.00030248854044905016,8,0.024715635498636392
2020-02-12,5,0.0008346078097498408,9,0.024715635498636392
2020-02-13,1,-0.00011458026163239932,8,0.006942590855331426
2020-02-13,2,-0.01272169009737073,8,0.006942590855331426
2020-02-13,3,0.00015873641764764523,8,0.006942590855331426
2020-02-13,4,-0.006299071832726363,8,0.006942590855331426
2020-02-13,5,-0.007057171116963825,9,0.006942590855331426
2020-02-14,1,-0.055563349593178435,8,-0.014895920469582907
2020-02-14,2,-0.04768532532103166,8,-0.014895920469582907
2020-02-14,3,-0.04835368173803041,8,-0.014895920469582907
2020-02-14,4,-0.037511077074511984,8,-0.014895920469582907
2020-02-14,5,-0.04066742912359553,9,-0.014895920469582907
2020-02-18,1,-0.0938222217668246,8,-0.0402823735407204
2020-02-18,2,-0.08128046131094502,8,-0.0402823735407204
2020-02-18,3,-0.07449772998478744,8,-0.0402823735407204
2020-02-18,4,-0.07230807764774036,8,-0.0402823735407204
2020-02-18,5,-0.0535398482261042,9,-0.0402823735407204
2020-02-19,1,-0.11482294433659629,8,-0.05929835004432267
2020-02-19,2,-0.10539088395918782,8,-0.05929835004432267
2020-02-19,3,-0.08410415918636102,8,-0.05929835004432267
2020-02-19,4,-0.07733710443602636,8,-0.05929835004432267
2020-02-19,5,-0.05552459429227362,9,-0.05929835004432267
2020-02-20,1,-0.13554899040648635,8,-0.03909696822341158
2020-02-20,2,-0.14458791621991626,8,-0.03909696822341158
2020-02-20,3,-0.12941803757461962,8,-0.03909696822341158
2020-02-20,4,-0.11614136016901337,8,-0.03909696822341158
2020-02-20,5,-0.09645202218307478,9,-0.03909696822341158
2020-02-21,1,-0.12632958965129204,8,-0.013984235801157749
2020-02-21,2,-0.12209647437545593,8,-0.013984235801157749
2020-02-21,3,-0.11933915593927383,8,-0.013984235801157749
2020-02-21,4,-0.11420814099692647,8,-0.013984235801157749
2020-02-21,5,-0.11234535385013429,9,-0.013984235801157749
2020-02-24,1,-0.038075817634272646,8,0.016102323056575545
2020-02-24,2,-0.04587483332122255,8,0.016102323056575545
2020-02-24,3,-0.03547284381475639,8,0.016102323056575545
2020-02-24,4,-0.030609880214113108,8,0.016102323056575545
2020-02-24,5,-0.05417814069084819,9,0.016102323056575545
2020-02-25,1,-0.030702184232447208,8,0.010738149356568541
2020-02-25,2,-0.04769925048014573,8,0.010738149356568541
2020-02-25,3,-0.039039974682134174,8,0.010738149356568541
2020-02-25,4,-0.038951162197244815,8,0.010738149356568541
2020-02-25,5,-0.04144033358901575,9,0.010738149356568541
2020-02-26,1,0.0004905430313620479,8,-0.025493543798511265
2020-02-26,2,-0.01766237461691343,8,-0.025493543798511265
2020-02-26,3,0.02160409366032437,8,-0.025493543798511265
2020-02-26,4,-0.0008273063707073813,8,-0.025493543798511265
2020-02-26,5,0.025984086829873312,9,-0.025493543798511265
2020-02-27,1,0.018728086726316567,8,-0.008663948425175923
2020-02-27,2,0.004103177765952162,8,-0.008663948425175923
2020-02-27,3,0.009415034830494953,8,-0.008663948425175923
2020-02-27,4,0.04040157334497653,8,-0.008663948425175923
2020-02-27,5,0.02739203515149249,9,-0.008663948425175923
2020-02-28,1,-0.002463335783199405,8,-0.03269959014926821
2020-02-28,2,-0.01153195569635973,8,-0.03269959014926821
2020-02-28,3,0.0016719340728241217,8,-0.03269959014926821
2020-02-28,4,0.02066552487789354,8,-0.03269959014926821
2020-02-28,5,0.030236254366068804,9,-0.03269959014926821
2020-03-02,1,-0.10814732051058287,8,-0.02025577395176817
2020-03-02,2,-0.09547875598543357,8,-0.02025577395176817
2020-03-02,3,-0.1863725867408274,8,-0.02025577395176817
2020-03-02,4,-0.09019662683453851,8,-0.02025577395176817
2020-03-02,5,-0.0878915465588147,9,-0.02025577395176817
2020-03-03,1,-0.0101363786983798,8,0.013850595067173826
2020-03-03,2,-0.048035378742331686,8,0.013850595067173826
2020-03-03,3,-0.05718356167283645,8,0.013850595067173826
2020-03-03,4,-0.059142221685503704,8,0.013850595067173826
2020-03-03,5,-0.023986973765553626,9,0.013850595067173826
2020-03-04,1,-0.09346262804342992,8,0.05673843286135635
2020-03-04,2,-0.11356197466905357,8,0.05673843286135635
2020-03-04,3,-0.12646170053288833,8,0.05673843286135635
2020-03-04,4,-0.12507787045794072,8,0.05673843286135635
2020-03-04,5,-0.15020106090478627,9,0.05673843286135635
2020-03-05,1,-0.16337990317977158,8,0.05818447312968217
2020-03-05,2,-0.17131222351075479,8,0.05818447312968217
2020-03-05,3,-0.1628803699217207,8,0.05818447312968217
2020-03-05,4,-0.1788932420982252,8,0.05818447312968217
2020-03-05,5,-0.22156437630945375,9,0.05818447312968217
2020-03-06,1,-0.0677203670820378,8,0.018912668096597238
2020-03-06,2,-0.07617181193266061,8,0.018912668096597238
2020-03-06,3,-0.09014741427506298,8,0.018912668096597238
2020-03-06,4,-0.08438837447003736,8,0.018912668096597238
2020-03-06,5,-0.08663303517863503,9,0.018912668096597238
2020-03-09,1,-0.12833017929552337,8,-0.0005971474706888413
2020-03-09,2,-0.0901741006754626,8,-0.0005971474706888413
2020-03-09,3,-0.14720974677002338,8,-0.0005971474706888413
2020-03-09,4,-0.12241468285726434,8,-0.0005971474706888413
2020-03-09,5,-0.12773303182483453,9,-0.0005971474706888413
2020-03-10,1,-0.11345665930639622,8,0.020321386615983858
2020-03-10,2,-0.09665189603171882,8,0.020321386615983858
2020-03-10,3,-0.11918168589996132,8,0.020321386615983858
2020-03-10,4,-0.13468719623039843,8,0.020321386615983858
2020-03-10,5,-0.13377804592238007,9,0.020321386615983858
2020-03-11,1,-0.09671928517234933,8,0.03466687533840833
2020-03-11,2,-0.05288466220975398,8,0.03466687533840833
2020-03-11,3,-0.2246126045123129,8,0.03466687533840833
2020-03-11,4,-0.1068874707036269,8,0.03466687533840833
2020-03-11,5,-0.13138616051075766,9,0.03466687533840833
2020-03-12,1,0.021289105856712773,8,0.014557858591919472
2020-03-12,2,0.00031759261658634297,8,0.014557858591919472
2020-03-12,3,-0.06186824955972814,8,0.014557858591919472
2020-03-12,4,-0.04364343143626574,8,0.014557858591919472
2020-03-12,5,0.0067312472647933,9,0.014557858591919472
2020-03-13,1,-0.09616666069251567,8,0.05260270536899414
2020-03-13,2,-0.12084625319085034,8,0.05260270536899414
2020-03-13,3,-0.17678630182142402,8,0.05260270536899414
2020-03-13,4,-0.15276909504922837,8,0.05260270536899414
2020-03-13,5,-0.1487693660615098,9,0.05260270536899414
2020-03-16,1,-0.004744282999695357,8,0.013097668123998929
2020-03-16,2,-0.05000862592738689,8,0.013097668123998929
2020-03-16,3,-0.10763932295328413,8,0.013097668123998929
2020-03-16,4,-0.041398213632780956,8,0.013097668123998929
2020-03-16,5,-0.017841951123694286,8,0.013097668123998929
2020-03-17,1,-0.0011108208654991292,8,-0.08181604700607492
2020-03-17,2,-0.06317536208151774,8,-0.08181604700607492
2020-03-17,3,-0.02259509471539535,8,-0.08181604700607492
2020-03-17,4,-0.01845837016055346,8,-0.08181604700607492
2020-03-17,5,0.08070522614057579,9,-0.08181604700607492
2020-03-18,1,0.02471632151968227,8,-0.15826129410668038
2020-03-18,2,-0.028055928382968165,8,-0.15826129410668038
2020-03-18,3,0.058779824810931094,8,-0.15826129410668038
2020-03-18,4,0.07413997291410296,8,-0.15826129410668038
2020-03-18,5,0.18297761562636267,9,-0.15826129410668038
2020-03-19,1,0.06828702951648373,8,-0.12310082332140189
2020-03-19,2,0.05457151607383401,8,-0.12310082332140189
2020-03-19,3,0.07419727430597808,8,-0.12310082332140189
2020-03-19,4,0.1086443868492333,8,-0.12310082332140189
2020-03-19,5,0.19138785283788562,9,-0.12310082332140189
2020-03-20,1,0.07391074180598621,8,-0.06434332690388687
2020-03-20,2,0.07863071156193091,8,-0.06434332690388687
2020-03-20,3,0.0864832394965917,8,-0.06434332690388687
2020-03-20,4,0.1301581868910516,8,-0.06434332690388687
2020-03-20,5,0.13825406870987308,9,-0.06434332690388687
2020-03-23,1,0.11289842133129263,8,-0.09268091434265083
2020-03-23,2,0.14224702858568603,8,-0.09268091434265083
2020-03-23,3,0.17952638183397054,8,-0.09268091434265083
2020-03-23,4,0.19782916804093376,8,-0.09268091434265083
2020-03-23,5,0.20557933567394346,9,-0.09268091434265083
2020-03-24,1,0.038785506091049055,8,-0.015585155798668648
2020-03-24,2,0.021345383386197264,8,-0.015585155798668648
2020-03-24,3,0.05057797028305,8,-0.015585155798668648
2020-03-24,4,0.05372932260729896,8,-0.015585155798668648
2020-03-24,5,0.0543706618897177,9,-0.015585155798668648
2020-03-25,1,-0.013513865157935664,8,0.02408339739379952
2020-03-25,2,0.023262537454629945,8,0.02408339739379952
2020-03-25,3,0.021792830095154744,8,0.02408339739379952
2020-03-25,4,0.001548002624277317,8,0.02408339739379952
2020-03-25,5,-0.037597262551735185,9,0.02408339739379952
2020-03-26,1,-0.04517478180663374,8,0.020862132106860984
2020-03-26,2,0.016253742138657573,8,0.020862132106860984
2020-03-26,3,-0.02012525730163163,8,0.020862132106860984
2020-03-26,4,-0.012896438768634888,8,0.020862132106860984
2020-03-26,5,-0.06603691391349473,9,0.020862132106860984
2020-03-27,1,-0.008751909700139254,8,0.007555471879228365
2020-03-27,2,-0.00592650537902735,8,0.007555471879228365
2020-03-27,3,0.013139491230325442,8,0.007555471879228365
2020-03-27,4,-0.01661095583822482,8,0.007555471879228365
2020-03-27,5,-0.01630738157936762,9,0.007555471879228365
2020-03-30,1,0.029900229279692186,8,-0.002280848209177677
2020-03-30,2,0.037632567380828014,8,-0.002280848209177677
2020-03-30,3,0.028218110582512307,8,-0.002280848209177677
2020-03-30,4,0.006692251294823717,8,-0.002280848209177677
2020-03-30,5,0.032181077488869864,9,-0.002280848209177677
2020-03-31,1,0.022897526492554693,8,-0.02836793941956236
2020-03-31,2,0.04552222779992671,8,-0.02836793941956236
2020-03-31,3,0.03785411536067006,8,-0.02836793941956236
2020-03-31,4,0.04141484715902641,8,-0.02836793941956236
2020-03-31,5,0.05126546591211705,9,-0.02836793941956236
2020-04-01,1,0.08687176875528785,8,-0.060128601267290305
2020-04-01,2,0.10563138842130387,8,-0.060128601267290305
2020-04-01,3,0.10664940457619182,8,-0.060128601267290305
2020-04-01,4,0.1657902164476958,8,-0.060128601267290305
2020-04-01,5,0.14700037002257815,9,-0.060128601267290305
2020-04-02,1,0.04926819425838816,8,-0.09360404882968287
2020-04-02,2,0.06759388835292252,8,-0.09360404882968287
2020-04-02,3,0.07122896753174729,8,-0.09360404882968287
2020-04-02,4,0.1570458315497581,8,-0.09360404882968287
2020-04-02,5,0.14287224308807103,9,-0.09360404882968287
2020-04-03,1,0.08529330980897326,8,-0.04498395420713944
2020-04-03,2,0.06117562450235586,8,-0.04498395420713944
2020-04-03,3,0.1109127381500736,8,-0.04498395420713944
2020-04-03,4,0.1773789524017704,8,-0.04498395420713944
2020-04-03,5,0.1302772640161127,9,-0.04498395420713944
2020-04-06,1,0.07368850031398752,8,0.005549225431895968
2020-04-06,2,0.04892621920378702,8,0.005549225431895968
2020-04-06,3,0.053976670973370944,8,0.005549225431895968
2020-04-06,4,0.11123612013677475,8,0.005549225431895968
2020-04-06,5,0.06813927488209155,9,0.005549225431895968
2020-04-07,1,0.06550100267165489,8,0.047981822107594566
2020-04-07,2,0.05627250910954987,8,0.047981822107594566
2020-04-07,3,0.08589211511138464,8,0.047981822107594566
2020-04-07,4,0.043248400807559054,8,0.047981822107594566
2020-04-07,5,0.01751918056406032,9,0.047981822107594566
2020-04-08,1,0.057580594894050374,8,0.0443537249584831
2020-04-08,2,0.025859468038201133,8,0.0443537249584831
2020-04-08,3,0.0336980343148192,8,0.0443537249584831
2020-04-08,4,-0.006871664341430869,8,0.0443537249584831
2020-04-08,5,0.013226869935567272,9,0.0443537249584831
2020-04-09,1,0.04406484198754071,8,0.02382081631200011
2020-04-09,2,0.04025334666986273,8,0.02382081631200011
2020-04-09,3,0.024098244610147354,8,0.02382081631200011
2020-04-09,4,0.07343687363460893,8,0.02382081631200011
2020-04-09,5,0.020244025675540598,9,0.02382081631200011
2020-04-13,1,0.06276105822759133,8,0.050227803360210585
2020-04-13,2,0.029891650689517213,8,0.050227803360210585
2020-04-13,3,0.005032628422918725,8,0.050227803360210585
2020-04-13,4,0.014298815752822658,8,0.050227803360210585
2020-04-13,5,0.012533254867380748,9,0.050227803360210585
2020-04-14,1,-0.029137714412508953,8,0.0157671222489206
2020-04-14,2,-0.04629133418720993,8,0.0157671222489206
2020-04-14,3,-0.05371803444514195,8,0.0157671222489206
2020-04-14,4,-0.02651644855452759,8,0.0157671222489206
2020-04-14,5,-0.044904836661429554,9,0.0157671222489206
2020-04-15,1,0.004007827592505772,8,0.009682263126576832
2020-04-15,2,0.0021141707332106435,8,0.009682263126576832
2020-04-15,3,0.0059650961079791565,8,0.009682263126576832
2020-04-15,4,0.013024529557525338,8,0.009682263126576832
2020-04-15,5,-0.005674435534071061,9,0.009682263126576832
2020-04-16,1,-0.024071724245189413,8,-0.021100724072955303
2020-04-16,2,0.0020874733909808235,8,-0.021100724072955303
2020-04-16,3,0.008672335905683656,8,-0.021100724072955303
2020-04-16,4,0.016505438094653768,8,-0.021100724072955303
2020-04-16,5,-0.002971000172234111,9,-0.021100724072955303
2020-04-17,1,-0.004370946807130752,8,0.020258634686333665
2020-04-17,2,-0.008325378182015036,8,0.020258634686333665
2020-04-17,3,-0.00857203641078165,8,0.020258634686333665
2020-04-17,4,-0.012943554467430007,8,0.020258634686333665
2020-04-17,5,-0.024629581493464416,9,0.020258634686333665
2020-04-20,1,0.015267208943621047,8,0.003240624193763605
2020-04-20,2,0.027381473973605908,8,0.003240624193763605
2020-04-20,3,0.017248559182689874,8,0.003240624193763605
2020-04-20,4,0.0337399975411839,8,0.003240624193763605
2020-04-20,5,0.012026584749857442,9,0.003240624193763605
2020-04-21,1,0.05565716327297851,8,0.011577864135165837
2020-04-21,2,0.047334213667182254,8,0.011577864135165837
2020-04-21,3,0.036504875513509547,8,0.011577864135165837
2020-04-21,4,0.06517391427592814,8,0.011577864135165837
2020-04-21,5,0.04407929913781267,9,0.011577864135165837
2020-04-22,1,0.0337734836484366,8,-0.05359547367743135
2020-04-22,2,0.02531673405551889,8,-0.05359547367743135
2020-04-22,3,0.05448208816611402,8,-0.05359547367743135
2020-04-22,4,0.05145478783495326,8,-0.05359547367743135
2020-04-22,5,0.08736895732586795,9,-0.05359547367743135
2020-04-23,1,0.024046335820391104,8,-0.04897821296827427
2020-04-23,2,0.024359553366600714,8,-0.04897821296827427
2020-04-23,3,0.03711587378597178,8,-0.04897821296827427
2020-04-23,4,0.04479399426938688,8,-0.04897821296827427
2020-04-23,5,0.07302454878866538,9,-0.04897821296827427
2020-04-24,1,-0.017379923971071257,8,-0.033716910741786364
2020-04-24,2,-0.024456383827449982,8,-0.033716910741786364
2020-04-24,3,-0.0006825402844124473,8,-0.033716910741786364
2020-04-24,4,0.007530928145714641,8,-0.033716910741786364
2020-04-24,5,0.016336986770715108,9,-0.033716910741786364
2020-04-27,1,-0.007693863178363888,8,0.007274623355724111
2020-04-27,2,-0.01103156973778563,8,0.007274623355724111
2020-04-27,3,-0.0030853149104466127,8,0.007274623355724111
2020-04-27,4,-0.019164048478207504,8,0.007274623355724111
2020-04-27,5,-0.014968486534087999,9,0.007274623355724111
2020-04-28,1,0.03206097274646419,8,0.03803825478478371
2020-04-28,2,-0.008017272741751541,8,0.03803825478478371
2020-04-28,3,0.018904508136833073,8,0.03803825478478371
2020-04-28,4,-0.007239337833991791,8,0.03803825478478371
2020-04-28,5,-0.005977282038319524,9,0.03803825478478371
2020-04-29,1,-0.009861041257868117,8,0.029906848971998225
2020-04-29,2,-0.014840158496337671,8,0.029906848971998225
2020-04-29,3,-0.012634082472787717,8,0.029906848971998225
2020-04-29,4,-0.05040550426841563,8,0.029906848971998225
2020-04-29,5,-0.03976789022986634,9,0.029906848971998225
2020-04-30,1,0.009127883768109663,8,0.035820801064839994
2020-04-30,2,0.0006183708435819196,8,0.035820801064839994
2020-04-30,3,-0.0026946089031988363,8,0.035820801064839994
2020-04-30,4,-0.015841733575452308,8,0.035820801064839994
2020-04-30,5,-0.026692917296730328,9,0.035820801064839994
2020-05-01,1,0.06864299632971438,8,0.04191628084662935
2020-05-01,2,0.04310360535759852,8,0.04191628084662935
2020-05-01,3,0.03831034704803818,8,0.04191628084662935
2020-05-01,4,0.02760359485407457,8,0.04191628084662935
2020-05-01,5,0.02672671548308503,9,0.04191628084662935
2020-05-04,1,0.05937997225036237,8,0.03875809260115276
2020-05-04,2,0.03808381653412146,8,0.03875809260115276
2020-05-04,3,0.024426469249860416,8,0.03875809260115276
2020-05-04,4,0.028382914430246403,8,0.03875809260115276
2020-05-04,5,0.02062187964920961,9,0.03875809260115276
2020-05-05,1,0.028608556770608154,8,0.046728788907956426
2020-05-05,2,0.0004461591194895864,8,0.046728788907956426
2020-05-05,3,0.00713071430280815,8,0.046728788907956426
2020-05-05,4,0.01254085656341794,8,0.046728788907956426
2020-05-05,5,-0.01812023213734827,9,0.046728788907956426
2020-05-06,1,0.007766153865003664,8,0.03291474427534527
2020-05-06,2,-0.011055257046804268,8,0.03291474427534527
2020-05-06,3,-0.005974031205837935,8,0.03291474427534527
2020-05-06,4,-0.006261157886734009,8,0.03291474427534527
2020-05-06,5,-0.025148590410341603,9,0.03291474427534527
2020-05-07,1,0.013835633601474454,8,0.006430161721009385
2020-05-07,2,-0.011724819607776035,8,0.006430161721009385
2020-05-07,3,-0.00959590234839279,8,0.006430161721009385
2020-05-07,4,-0.00638331653303581,8,0.006430161721009385
2020-05-07,5,0.007405471880465068,9,0.006430161721009385
2020-05-08,1,0.011436851888747601,8,0.03867567095269396
2020-05-08,2,-0.02427290447604892,8,0.03867567095269396
2020-05-08,3,-0.02457541345925926,8,0.03867567095269396
2020-05-08,4,-0.008788470803960946,8,0.03867567095269396
2020-05-08,5,-0.027238819063946356,9,0.03867567095269396
2020-05-11,1,0.009487300841679855,8,-0.012826399767712302
2020-05-11,2,0.0038964530744932113,8,-0.012826399767712302
2020-05-11,3,0.008282302442726694,8,-0.012826399767712302
2020-05-11,4,0.011125591610350247,8,-0.012826399767712302
2020-05-11,5,0.022313700609392157,9,-0.012826399767712302
2020-05-12,1,0.026815009068987664,8,0.005808948977675865
2020-05-12,2,0.01094691701448039,8,0.005808948977675865
2020-05-12,3,0.023510802198443106,8,0.005808948977675865
2020-05-12,4,0.009387872684509191,8,0.005808948977675865
2020-05-12,5,0.0210060600913118,9,0.005808948977675865
2020-05-13,1,0.06898235493722493,8,-0.015399468550944262
2020-05-13,2,0.044280991066615816,8,-0.015399468550944262
2020-05-13,3,0.052960998918686955,8,-0.015399468550944262
2020-05-13,4,0.027955036623417126,8,-0.015399468550944262
2020-05-13,5,0.0843818234881692,9,-0.015399468550944262
2020-05-14,1,0.047921261040422894,8,0.01721646172837687
2020-05-14,2,0.02895936250420239,8,0.01721646172837687
2020-05-14,3,0.025062717550221797,8,0.01721646172837687
2020-05-14,4,0.010629291553663045,8,0.01721646172837687
